Closed Time,Created Time,Department,Ticket Id,Due by Time,First Response Time (in Hrs),First Response Status,Group,Impact,Priority,Requester Email,Resolution Status,Resolution Time (in Hrs),Agent,Type,Urgency
8/27/23 14:34,8/24/23 8:11,,101774,10/9/23 12:10,4:50:28,Within SLA,NT - General,Medium,Low,1514,Within SLA,4:50:28,3588,Incident,Low
8/27/23 14:35,8/24/23 8:14,School of Education,101775,10/9/23 12:13,4:47:30,Within SLA,NT - General,Medium,Low,5842,Within SLA,4:47:31,3588,Incident,Low
,8/24/23 8:34,Registrar,101776,2/4/25 8:35,0:05:28,Within SLA,AD - CampusVue,Low,Low,8876,,,6342,Incident,Low
9/26/23 21:34,8/24/23 8:35,,101777,8/30/23 8:35,0:09:57,Within SLA,SD - SS - Student Support,Low,High,2984,SLA Violated,197:24:22,7274,Incident,Low
9/22/23 15:00,8/24/23 8:48,,101778,8/30/23 8:48,0:10:39,Within SLA,SD - SS - Student Support,Low,High,3874,SLA Violated,186:12:15,7274,Incident,Low
8/27/23 11:34,8/24/23 8:50,,101779,10/9/23 16:06,0:54:54,Within SLA,NT - General,Medium,Low,7868,Within SLA,0:54:54,3588,Incident,Low
8/25/23 10:35,8/24/23 8:57,,101780,9/15/23 9:54,0:41:28,Within SLA,SD - SS - Student Support,Low,Low,6098,Within SLA,0:41:28,7274,Incident,Low
9/6/23 17:34,8/24/23 9:05,,101781,9/4/23 9:05,0:00:00,,SD - SS - Student Support,Low,Medium,9951,SLA Violated,70:54:18,7274,Incident,Low
10/18/23 14:35,8/24/23 9:07,,101782,8/30/23 9:07,197:39:15,SLA Violated,SD - SS - Student Support,Medium,High,1794,SLA Violated,337:33:11,7274,Incident,Low
9/28/23 9:38,8/24/23 9:07,,101783,8/30/23 9:07,0:00:00,,SD - SS - Student Support,Low,High,9951,SLA Violated,207:03:00,7274,Incident,Low
9/19/23 17:34,8/24/23 9:12,,101784,8/30/23 9:12,5:55:54,Within SLA,SD - SS - Student Support,Low,High,8965,SLA Violated,149:43:10,7107,Incident,Low
8/27/23 15:34,8/24/23 9:18,Eagle Outlet and CPO,101785,10/9/23 12:42,4:18:36,Within SLA,NT - General,Medium,Low,9817,Within SLA,4:18:36,3588,Incident,Low
9/21/23 16:36,8/24/23 9:28,,101786,8/30/23 9:28,79:31:41,SLA Violated,SD - SS - Student Support,Low,High,1073,SLA Violated,168:23:59,7274,Incident,Low
8/27/23 14:35,8/24/23 9:42,Spiritual Life,101787,10/9/23 13:33,3:26:56,Within SLA,NT - EmployeeActions,Medium,Low,8720,Within SLA,3:27:11,3588,Incident,Low
8/25/23 10:35,8/24/23 9:42,Institutional Research and Effectiveness,101788,2/21/24 12:50,0:00:00,,SD - FT - Employee Lifecycle,Low,Low,1994,Within SLA,0:00:00,7107,Incident,Low
8/26/23 14:35,8/24/23 9:42,Spiritual Life,101789,9/14/23 12:41,0:00:00,,SD - FT - Employee Hardware Support,Low,Low,8720,Within SLA,13:19:21,7107,Incident,Low
8/30/23 15:56,8/24/23 9:42,Spiritual Life,101790,2/4/25 9:43,0:00:00,,AD - General,Low,Low,8720,Within SLA,42:14:33,8674,Incident,Low
8/27/23 16:34,8/24/23 9:42,Spiritual Life,101791,12/5/23 10:51,0:00:00,,SD - FT - Employee Software Support,Low,Low,2472,Within SLA,16:17:37,7274,Incident,Low
8/27/23 15:34,8/24/23 9:43,,101793,2/19/24 14:34,16:16:38,Within SLA,SD - ES - Event Support,Low,Low,6015,Within SLA,16:16:38,7107,Incident,Low
8/24/23 9:53,8/24/23 9:52,,101794,9/4/23 9:52,0:00:00,,System Inbox (Waiting to be Assigned),Low,Medium,3683,Within SLA,0:01:33,7107,Service Request,Low
8/27/23 14:35,8/24/23 9:53,"School of Science, Health, and Mathematics",101795,10/9/23 13:49,3:11:06,Within SLA,NT - EmployeeActions,Medium,Low,1707,Within SLA,3:11:51,3588,Incident,Low
8/25/23 10:35,8/24/23 9:53,Institutional Research and Effectiveness,101796,2/21/24 12:50,0:00:00,,SD - FT - Employee Lifecycle,Low,Low,1994,Within SLA,0:00:00,7107,Incident,Low
8/29/23 9:35,8/24/23 9:53,"School of Science, Health, and Mathematics",101797,2/5/25 10:14,17:21:34,Within SLA,AD - General,Low,Low,1707,Within SLA,17:21:52,2741,Incident,Low
11/1/23 11:01,8/24/23 9:53,,101798,8/30/23 9:53,0:00:00,,SD - FT - Employee Software Support,Low,High,2044,SLA Violated,433:07:18,7274,Incident,Low
8/25/23 13:35,8/24/23 10:00,,101799,10/9/23 10:05,3:30:21,Within SLA,NT - Dorms,Medium,Low,9313,Within SLA,3:30:21,3588,Incident,Low
8/26/23 10:34,8/24/23 10:09,Financial Aid,101800,10/9/23 8:22,8:38:11,Within SLA,NT - General,Medium,Low,7255,Within SLA,8:38:11,3588,Incident,Low
8/26/23 10:34,8/24/23 10:11,Financial Aid,101801,10/9/23 8:19,8:41:11,Within SLA,NT - General,Medium,Low,7255,Within SLA,8:41:11,3588,Incident,Low
8/26/23 10:34,8/24/23 10:13,Financial Aid,101802,10/9/23 8:25,8:35:40,Within SLA,NT - General,Medium,Low,7255,Within SLA,8:35:40,3588,Incident,Low
9/2/23 14:35,8/24/23 10:30,,101803,9/4/23 13:47,0:00:00,,SD - SS - Student Support,Low,Medium,2294,Within SLA,57:13:45,7274,Incident,Low
9/6/23 14:35,8/24/23 10:31,Registrar,101804,2/5/25 8:06,7:47:13,Within SLA,AD - General,Low,Low,6765,Within SLA,69:29:00,8674,Incident,Low
8/25/23 21:34,8/24/23 10:37,,101805,9/15/23 13:35,1:14:10,Within SLA,SD - SS - Student Support,Low,Low,9924,Within SLA,3:25:31,7107,Incident,Low
8/27/23 16:34,8/24/23 10:47,,101806,9/14/23 10:48,0:00:00,,SD - SS - Student Support,Low,Low,6679,Within SLA,15:12:50,7274,Incident,Low
8/27/23 12:34,8/24/23 11:17,,101807,10/9/23 16:09,0:51:50,Within SLA,NT - General,Medium,Low,3701,Within SLA,0:51:50,3588,Incident,Low
8/27/23 15:34,8/24/23 11:23,Financial Aid,101808,10/9/23 14:21,2:39:18,Within SLA,NT - General,Medium,Low,7255,Within SLA,2:39:18,3588,Incident,Low
8/27/23 9:35,8/24/23 11:27,Information Technology Services,101809,9/14/23 11:28,0:00:00,,SD - LS - Setups,Low,Low,5803,Within SLA,14:32:02,3945,Incident,Low
8/27/23 12:34,8/24/23 11:28,,101810,10/9/23 16:22,0:38:33,Within SLA,NT - General,Medium,Low,3142,Within SLA,0:38:33,3588,Incident,Low
8/27/23 15:34,8/24/23 11:34,Financial Aid,101811,10/9/23 14:32,2:28:20,Within SLA,NT - General,Medium,Low,7255,Within SLA,2:28:20,3588,Incident,Low
9/15/23 16:35,8/24/23 11:36,,101812,8/30/23 11:36,26:38:39,Within SLA,SD - SS - Student Support,Low,High,5462,SLA Violated,130:30:08,7274,Incident,Low
9/26/23 10:26,8/24/23 11:36,,101813,8/30/23 11:36,0:00:00,,SD - FT - Employee Software Support,Low,High,7885,SLA Violated,196:50:02,7274,Incident,Low
8/29/23 16:34,8/24/23 11:41,English,101814,9/15/23 12:16,22:18:58,Within SLA,SD - FT - Employee Software Support,Low,Low,1324,Within SLA,22:18:58,7107,Incident,Low
9/6/23 14:35,8/24/23 11:51,Registrar,101815,2/5/25 9:27,3:08:37,Within SLA,AD - General,Low,Low,5548,Within SLA,68:08:08,8674,Incident,Low
8/27/23 16:34,8/24/23 12:06,,101816,9/14/23 12:07,0:05:20,Within SLA,SD - SS - Student Support,Low,Low,9507,Within SLA,13:53:48,7274,Incident,Low
9/12/23 12:40,8/24/23 12:52,Adult Professional Studies,101817,8/30/23 12:52,0:00:00,,SD - SS - Student Support,Low,High,9185,SLA Violated,107:47:57,7274,Incident,Low
8/24/23 16:09,8/24/23 13:00,Athletics,101818,9/14/23 13:00,3:09:23,Within SLA,SD - FT - Employee Hardware Support,Low,Low,9367,Within SLA,3:09:22,7107,Incident,Low
,8/24/23 13:10,Information Technology Services,101819,5/14/24 13:10,0:00:00,,NT - Cabling,Medium,Low,5803,,,7107,Incident,Low
8/26/23 15:35,8/24/23 13:31,,101820,8/31/23 15:05,10:55:06,SLA Violated,NT - Dorms,Medium,Medium,7090,Within SLA,10:55:07,3588,Incident,Low
8/26/23 9:34,8/24/23 13:43,Registrar,101821,10/9/23 13:41,0:21:52,Within SLA,NT - General,Medium,Low,5548,Within SLA,3:19:53,3588,Incident,Low
8/26/23 15:35,8/24/23 13:53,,101822,8/31/23 15:28,10:32:49,SLA Violated,NT - Dorms,Medium,Medium,9313,Within SLA,10:32:49,3588,Incident,Low
9/27/23 18:34,8/24/23 13:58,,101823,8/30/23 13:58,192:44:27,SLA Violated,SD - SS - Student Support,Medium,High,2668,SLA Violated,201:01:59,7274,Incident,Low
8/26/23 15:35,8/24/23 14:00,,101824,8/31/23 15:34,10:26:04,SLA Violated,NT - Dorms,Medium,Medium,9332,Within SLA,10:26:04,3588,Incident,Low
8/24/23 16:08,8/24/23 14:44,Student Life,101825,9/14/23 14:45,1:23:38,Within SLA,SD - FT - Employee Hardware Support,Low,Low,4398,Within SLA,1:23:37,7107,Incident,Low
11/16/23 11:34,8/24/23 14:49,Music,101826,11/10/23 21:00,9:03:55,Within SLA,SD - ES - Event Support,Low,High,3239,SLA Violated,509:06:42,2863,Service Request,Low
8/26/23 15:35,8/24/23 14:49,,101827,8/31/23 16:23,9:37:36,SLA Violated,NT - Dorms,Medium,Medium,8358,Within SLA,9:37:36,3588,Incident,Low
,8/24/23 15:08,,101828,10/6/23 15:09,885:28:41,SLA Violated,NT - General,Medium,Low,9223,,,4805,Incident,Low
1/30/24 17:34,8/24/23 15:13,Institutional Research and Effectiveness,101829,9/13/23 15:13,922:58:31,SLA Violated,SD - FT - Card System (Transact),Low,Low,6236,SLA Violated,1000:46:37,7107,Incident,Low
8/25/23 16:34,8/24/23 15:40,,101830,2/21/24 12:50,0:00:00,,SD - SS - Student Support,Low,Low,3971,Within SLA,0:00:00,7107,Incident,Low
2/7/24 9:34,8/24/23 16:06,Kinlaw Library,101831,8/30/23 16:06,940:31:09,SLA Violated,SD - FT - Computer Labs,Low,High,4722,SLA Violated,1046:13:38,7107,Incident,Low
8/29/23 16:34,8/24/23 16:07,Kinlaw Library,101832,9/15/23 16:29,15:17:54,Within SLA,SD - LS - Maintenance and Deployments,Low,Low,4722,Within SLA,18:05:27,1344,Incident,Low
9/21/23 9:38,8/24/23 16:22,,101833,8/30/23 16:22,0:00:00,,SD - SS - Student Support,Low,High,7308,SLA Violated,154:51:06,7274,Incident,Low
8/25/23 17:34,8/24/23 16:37,,101834,2/21/24 12:50,0:00:00,,SD - SS - Student Support,Low,Low,3804,Within SLA,0:00:00,7107,Incident,Low
8/25/23 17:34,8/24/23 16:48,,101835,9/15/23 17:00,0:00:00,,SD - SS - Student Support,Low,Low,8155,Within SLA,0:00:00,7274,Incident,Low
9/12/23 12:40,8/24/23 16:49,Adult Professional Studies,101836,8/30/23 16:49,0:00:00,,SD - SS - Student Support,Low,High,9185,SLA Violated,103:51:21,7274,Incident,Low
10/7/23 17:34,8/24/23 18:47,,101837,8/30/23 17:00,224:33:07,SLA Violated,SD - SS - Student Support,Low,High,4471,SLA Violated,269:15:50,7107,Incident,Low
8/31/23 9:57,8/24/23 19:42,Information Technology Services,101838,10/9/23 8:00,0:00:00,,NT - General,Medium,Low,2101,Within SLA,37:57:29,4805,Incident,Low
8/25/23 2:11,8/25/23 2:11,,101839,9/14/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
8/25/23 2:11,8/25/23 2:11,,101840,9/14/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
8/31/23 9:37,8/25/23 7:46,Psychology,101841,9/18/23 8:46,1:27:33,Within SLA,SD - FT - Employee Software Support,Low,Low,1639,Within SLA,27:51:20,7107,Incident,Low
8/25/23 17:35,8/25/23 7:59,Information Technology Services,101842,8/31/23 17:00,0:00:00,,NT - General,Medium,Medium,2101,Within SLA,9:00:00,4805,Service Request,High
8/25/23 10:04,8/25/23 8:56,,101844,10/9/23 8:56,1:08:04,Within SLA,NT - General,Medium,Low,8581,Within SLA,1:08:00,3588,Incident,Low
8/29/23 10:35,8/25/23 9:00,Controller's Office,101846,2/6/25 9:47,1:18:51,Within SLA,AD - General,Low,Low,3901,Within SLA,9:48:01,2741,Incident,Low
8/30/23 15:35,8/25/23 9:16,Human Resources,101847,9/18/23 9:36,23:59:47,Within SLA,SD - FT - Employee Software Support,Low,Low,4050,Within SLA,23:59:47,7107,Incident,Low
9/23/23 11:34,8/25/23 9:26,,101848,9/1/23 9:26,153:44:37,SLA Violated,NT - General,Medium,Medium,3977,SLA Violated,153:44:37,3588,Incident,Low
8/26/23 9:34,8/25/23 9:27,,101849,2/21/24 12:50,0:00:00,,SD - SS - Student Support,Low,Low,9902,Within SLA,0:00:00,7107,Incident,Low
10/25/23 13:35,8/25/23 9:34,,101850,8/31/23 9:34,348:34:06,SLA Violated,SD - SS - Student Support,Low,High,3804,SLA Violated,354:03:00,7274,Incident,Low
9/6/23 17:34,8/25/23 9:51,,101852,9/7/23 9:52,0:00:00,,SD - SS - Student Support,Low,Medium,9826,Within SLA,61:08:55,7274,Incident,Low
9/14/23 16:46,8/25/23 9:54,,101853,8/31/23 9:54,0:00:00,,SD - SS - Student Support,Low,High,3804,SLA Violated,123:52:37,7274,Incident,Low
8/28/23 22:07,8/25/23 9:55,Registrar,101854,2/5/25 9:56,0:00:00,,AD - General,Low,Low,7051,Within SLA,16:04:39,8674,Incident,Low
8/30/23 9:36,8/25/23 9:58,"School of Science, Health, and Mathematics",101855,9/19/23 9:03,9:33:17,Within SLA,SD - LS - Emergencies,Low,Low,3202,Within SLA,9:33:22,1344,Incident,Low
10/16/23 11:48,8/25/23 9:58,Academic Affairs,101856,9/15/23 9:59,0:00:00,,SD - SS - Checkouts,Low,Low,7324,SLA Violated,316:50:15,7274,Incident,Low
10/4/23 15:37,8/25/23 10:14,Center for Academic Excellence,101857,9/28/23 12:00,4:32:03,Within SLA,SD - ES - Event Support,Low,High,7275,SLA Violated,238:45:09,2863,Service Request,Low
10/27/23 14:34,8/25/23 10:18,Center for Academic Excellence,101858,10/5/23 12:00,4:32:01,Within SLA,SD - ES - Event Support,Low,High,7275,SLA Violated,391:15:45,2863,Service Request,Low
9/14/23 14:35,8/25/23 10:37,Social Science and History,101859,8/31/23 10:37,6:14:11,Within SLA,SD - FT - Employee Hardware Support,Low,High,6971,SLA Violated,111:42:01,7107,Incident,Low
8/26/23 11:35,8/25/23 10:41,,101860,9/15/23 16:38,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:22:56,7107,Incident,Low
8/26/23 11:35,8/25/23 10:50,,101861,9/15/23 16:46,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:14:38,7107,Incident,Low
8/26/23 13:34,8/25/23 11:25,Registrar,101862,2/5/25 15:21,0:03:28,Within SLA,AD - General,Low,Low,5548,Within SLA,1:39:10,8674,Incident,Low
8/25/23 12:28,8/25/23 11:25,,101863,9/15/23 11:25,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,2681,Within SLA,1:02:42,7107,Incident,Low
,8/25/23 11:32,Institutional Advancement and Development,101864,2/5/25 11:32,350:01:54,Within SLA,SD - SS - Checkouts,Low,Medium,6942,,,7274,Service Request,High
9/1/23 11:35,8/25/23 11:37,School of Communication Arts,101865,2/10/25 9:11,16:23:47,Within SLA,SD - FT - Mazévo,Low,Low,7252,Within SLA,20:24:24,7107,Incident,Low
9/23/23 16:34,8/25/23 11:38,,101866,8/31/23 11:38,0:00:00,,SD - SS - Student Support,Low,High,3397,SLA Violated,175:36:13,7274,Incident,Low
8/29/23 10:35,8/25/23 12:16,,101867,9/18/23 13:01,6:34:58,Within SLA,SD - DC - Graphic Design,Low,Low,7595,Within SLA,6:34:58,7274,Incident,Low
9/1/23 15:34,8/25/23 12:31,Christian Studies and Philosophy,101868,10/12/23 13:42,1:39:42,Within SLA,NT - Phones,Medium,Low,8814,Within SLA,19:52:49,3588,Incident,Low
10/16/23 11:48,8/25/23 12:45,Psychology,101869,9/15/23 12:46,0:00:00,,SD - SS - Checkouts,Low,Low,6738,SLA Violated,314:03:10,7274,Incident,Low
,8/25/23 13:46,,101870,8/31/23 13:46,0:00:00,,SD - FT - Employee Software Support,Low,High,9951,,,7274,Incident,Low
8/28/23 8:42,8/25/23 14:13,,101872,9/15/23 14:13,3:29:06,Within SLA,SD - SS - Student Support,Low,Low,9575,Within SLA,3:29:01,7274,Incident,Low
8/30/23 10:36,8/25/23 14:29,English,101873,9/18/23 15:17,13:19:25,Within SLA,SD - LS - Setups,Low,Low,3351,Within SLA,13:19:29,1344,Incident,Low
9/2/23 14:35,8/25/23 14:35,,101874,9/7/23 8:40,0:00:00,,SD - SS - Student Support,Low,Medium,7150,Within SLA,44:20:58,7274,Incident,Low
10/19/23 11:37,8/25/23 14:57,Dayton School of Business,101875,8/31/23 14:57,3:05:47,Within SLA,SD - LS - Maintenance and Deployments,Low,High,9325,SLA Violated,326:37:41,1344,Incident,Low
8/30/23 13:35,8/25/23 15:08,Kinlaw Library,101876,9/19/23 8:56,2:54:08,Within SLA,SD - LS - Emergencies,Low,Low,2195,Within SLA,13:39:18,1344,Incident,Low
10/10/23 14:35,8/25/23 15:18,Intercultural Affairs,101877,9/28/23 14:15,0:43:57,Within SLA,SD - ES - Event Support,Low,High,5953,SLA Violated,269:08:14,7107,Service Request,Low
8/28/23 18:35,8/25/23 15:20,Controller's Office,101878,10/10/23 15:38,1:22:19,Within SLA,NT - General,Medium,Low,3901,Within SLA,1:22:19,3588,Incident,Low
8/25/23 16:42,8/25/23 15:22,,101879,2/21/24 11:31,0:00:00,,SD - SS - Student Support,Low,Low,9389,Within SLA,1:19:36,7107,Incident,Low
8/26/23 15:35,8/25/23 15:31,Information Technology Services,101880,10/9/23 16:59,0:00:00,,NT - General,Medium,Low,4045,Within SLA,0:01:50,3588,Incident,Low
9/21/23 11:45,8/25/23 15:34,Intercultural Affairs,101881,11/9/23 14:15,0:38:08,Within SLA,SD - ES - Event Support,Low,High,5953,Within SLA,158:11:29,7107,Service Request,Low
11/30/23 12:34,8/25/23 15:46,Intercultural Affairs,101882,11/7/23 12:00,0:25:17,Within SLA,SD - ES - Event Support,Low,High,5953,SLA Violated,581:27:22,7107,Service Request,Low
8/25/23 16:42,8/25/23 15:54,,101883,9/15/23 15:54,0:00:00,,SD - SS - Student Support,Low,Low,9389,Within SLA,0:48:35,7274,Incident,Low
11/1/23 17:34,8/25/23 15:54,School of Communication Arts,101884,8/31/23 15:54,100:05:12,SLA Violated,SD - FT - Employee Software Support,Low,High,3633,SLA Violated,415:05:12,7274,Incident,Low
10/20/23 14:35,8/25/23 17:53,,101885,8/31/23 17:00,320:34:32,SLA Violated,SD - SS - Student Support,Low,High,4903,SLA Violated,175:30:02,7107,Incident,Low
9/6/23 17:34,8/25/23 18:37,,101886,9/8/23 8:00,0:00:00,,SD - SS - Student Support,Low,Medium,9751,Within SLA,54:00:00,7274,Incident,Low
9/27/23 8:35,8/25/23 19:11,,101887,8/31/23 17:00,63:00:00,SLA Violated,SD - SS - Student Support,Low,High,9951,SLA Violated,180:26:21,7274,Incident,Low
9/22/23 11:36,8/25/23 20:21,,101888,8/31/23 17:00,0:00:00,,SD - SS - Student Support,Low,High,1514,SLA Violated,156:17:42,7274,Incident,Medium
9/15/23 16:35,8/25/23 21:12,,101889,8/31/23 17:00,86:33:55,SLA Violated,SD - SS - Student Support,Low,High,7844,SLA Violated,115:39:10,7274,Incident,Low
9/7/23 14:35,8/25/23 23:25,,101890,9/8/23 8:45,59:46:13,SLA Violated,SD - SS - Student Support,Low,Medium,5085,Within SLA,59:50:23,7274,Incident,Medium
8/26/23 2:11,8/26/23 2:11,,101891,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
8/26/23 2:11,8/26/23 2:11,,101892,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
8/31/23 17:35,8/26/23 10:49,,101893,9/19/23 8:04,0:00:00,,SD - SS - Student Support,Low,Low,5911,Within SLA,26:56:00,7274,Incident,Low
9/6/23 21:34,8/26/23 12:29,,101894,9/8/23 8:00,54:00:00,SLA Violated,SD - SS - Discovery & Zoom,Low,Medium,8287,Within SLA,54:00:00,7107,Incident,Low
9/27/23 17:34,8/26/23 15:07,,101895,8/31/23 17:00,9:00:00,Within SLA,SD - SS - Student Support,Low,High,7925,SLA Violated,188:50:50,7274,Incident,Low
8/26/23 16:58,8/26/23 15:39,Information Technology Services,101896,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,0:00:00,7107,Incident,Low
8/28/23 9:14,8/26/23 15:40,Information Technology Services,101897,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,1:14:53,7107,Incident,Low
8/28/23 9:19,8/26/23 15:40,Information Technology Services,101898,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,1:19:00,7107,Incident,Low
8/28/23 9:18,8/26/23 15:40,Information Technology Services,101899,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,1:18:27,7107,Incident,Low
8/28/23 9:18,8/26/23 15:40,Information Technology Services,101900,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,1:18:38,7107,Incident,Medium
8/28/23 9:15,8/26/23 15:41,,101902,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,8227,Within SLA,1:15:59,7107,Incident,Low
8/27/23 17:34,8/26/23 15:41,Information Technology Services,101903,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,0:00:00,7107,Incident,Low
8/26/23 16:58,8/26/23 15:41,Information Technology Services,101904,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,0:00:00,7107,Incident,Low
8/28/23 9:15,8/26/23 15:41,Information Technology Services,101905,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,8227,Within SLA,1:15:32,7107,Incident,Low
8/26/23 16:58,8/26/23 15:42,Information Technology Services,101906,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,0:00:00,7107,Incident,Low
8/26/23 16:58,8/26/23 15:42,,101907,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,8227,Within SLA,0:00:00,7107,Incident,Low
8/26/23 15:49,8/26/23 15:42,Information Technology Services,101908,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),High,Low,3761,Within SLA,0:00:00,7107,Incident,High
8/26/23 16:45,8/26/23 15:42,Information Technology Services,101909,9/6/23 17:00,0:00:00,,SD - SS - Student Support,Medium,Medium,8227,Within SLA,0:00:00,7274,Incident,Low
8/28/23 9:15,8/26/23 15:42,Information Technology Services,101910,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,1:15:17,7107,Incident,Low
8/28/23 9:18,8/26/23 15:42,Information Technology Services,101912,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,1:18:49,7107,Incident,Low
8/26/23 16:55,8/26/23 15:44,Information Technology Services,101914,9/15/23 17:00,0:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,0:00:00,7107,Incident,Low
8/28/23 9:15,8/26/23 15:45,Information Technology Services,101915,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,1:15:06,7107,Incident,Low
8/28/23 9:15,8/26/23 15:46,Information Technology Services,101917,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,1:15:46,7107,Incident,Low
10/12/23 12:36,8/26/23 17:08,Art and Design,101918,10/27/23 9:56,19:50:22,Within SLA,SD - FT - Employee Hardware Support,Low,Low,6361,Within SLA,29:40:45,7107,Incident,Low
9/6/23 17:34,8/26/23 19:13,,101919,9/8/23 8:00,0:00:00,,SD - SS - Student Support,Low,Medium,4323,Within SLA,54:00:00,7274,Incident,Low
8/27/23 2:11,8/27/23 2:11,,101920,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
12/14/23 16:34,8/27/23 20:55,School of Education,101921,8/31/23 17:00,673:44:13,SLA Violated,SD - LS - Setups,Low,High,1177,SLA Violated,673:44:16,1344,Incident,Low
8/28/23 2:11,8/28/23 2:11,,101922,9/15/23 17:00,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,0:00:00,7107,Incident,Low
8/28/23 12:42,8/28/23 2:23,,101923,2/7/25 8:52,0:00:00,,SPAM Email,Medium,Low,3446,Within SLA,4:42:22,7107,Incident,Low
11/6/23 10:49,8/28/23 7:00,Information Technology Services,101924,9/14/23 17:00,0:00:00,,SD - FT - Technician Assistants,Low,Low,3761,SLA Violated,443:49:57,7107,Service Request,Low
8/28/23 17:34,8/28/23 7:59,Information Technology Services,101925,9/1/23 17:00,0:00:00,,NT - General,Medium,Medium,2101,Within SLA,9:00:00,4805,Service Request,High
9/23/23 13:34,8/28/23 8:35,,101927,9/1/23 8:35,0:00:00,,SD - SS - Student Support,Low,High,5471,SLA Violated,166:12:35,7274,Incident,Low
,8/28/23 9:06,Graduate Admissions ,101929,9/1/23 9:06,0:00:00,,SD - FT - Employee Hardware Support,Medium,High,1695,,,7274,Incident,Low
8/29/23 16:34,8/28/23 9:07,Business Affairs,101930,2/7/25 9:17,0:00:00,,SPAM Email,Medium,Low,4633,Within SLA,7:17:28,7107,Incident,Low
10/7/23 17:34,8/28/23 9:32,,101931,9/1/23 9:32,188:37:36,SLA Violated,SD - SS - Student Support,Medium,High,4364,SLA Violated,258:46:31,7107,Incident,Medium
,8/28/23 9:38,School of Education,101932,9/1/23 9:38,3:59:36,Within SLA,SD - FT - Employee Hardware Support,Low,High,5621,,,3522,Incident,Low
8/29/23 10:35,8/28/23 9:41,,101933,2/21/24 12:50,0:00:00,,SD - SS - Student Support,Low,Low,7968,Within SLA,0:00:00,7107,Incident,Low
8/30/23 10:36,8/28/23 9:51,Conference Services,101934,9/19/23 10:50,3:19:37,Within SLA,SD - FT - Card System (Transact),Low,Low,9479,Within SLA,8:46:49,7107,Incident,Low
10/31/23 14:34,8/28/23 9:56,"School of Science, Health, and Mathematics",101935,10/10/23 9:56,400:27:26,SLA Violated,NT - General,Medium,Low,3202,SLA Violated,400:30:17,4805,Incident,Low
8/28/23 11:54,8/28/23 10:24,Dayton School of Business,101936,9/18/23 10:25,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,4290,Within SLA,1:29:38,7107,Incident,Low
8/28/23 11:51,8/28/23 10:37,,101937,9/18/23 10:38,0:00:00,,System Inbox (Waiting to be Assigned),Low,Low,2952,Within SLA,1:13:29,7107,Incident,Low
9/13/23 11:36,8/28/23 11:25,Music,101938,9/1/23 11:25,0:00:00,,SD - FT - Employee Hardware Support,Low,High,3383,SLA Violated,89:19:01,7274,Incident,Low
8/30/23 11:36,8/28/23 11:32,Dayton School of Business,101939,9/8/23 12:22,2:52:25,Within SLA,SD - LS - Emergencies,Low,Medium,4290,Within SLA,8:14:04,3945,Incident,Low
